annexe,liste,section_code,section,sous_section_code,sous_section,designation,dosage,voie,forme,niveau,categorisation,usage_pediatrique,page_pdf
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,"Mèches diamètre 2,2",---,---,Unité,AB,,False,52
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,"Mèches diamètre 2,5",---,---,Unité,AB,,False,52
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,"Mèches diamètre 2,7",---,---,Unité,AB,,False,52
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,"Mèches diamètre 3,2",---,---,Unité,AB,,False,52
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,"Mèches diamètre 3,5",---,---,Unité,AB,,False,52
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Mèches diamètre 4,---,---,Unité,AB,,False,52
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,"Mèches diamètre 4,5",---,---,Unité,AB,,False,52
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,"Mèches diamètre 5,5",---,---,Unité,AB,,False,52
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Mèches diamètre 6,---,---,Unité,AB,,False,52
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,"Mèches diamètre 6,5",---,---,Unité,AB,,False,52
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Mèches diamètre 8,---,---,Unité,AB,,False,52
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Moteurs chirurgicaux électroniques,---,---,Unité,AB,,False,52
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Perforateurs de KUNSTCHER,---,---,Unité,AB,,False,52
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince à compresse backhaus,---,---,Unité,ABC,,False,52
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince à disséquer à griffes GM,---,---,Unité,ABC,,False,52
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince à disséquer à griffes MM,---,---,Unité,ABC,,False,52
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince à disséquer à griffes PM,---,---,Unité,ABC,,False,52
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince à disséquer sans griffe GM,---,---,Unité,ABC,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince à disséquer sans griffe MM,---,---,Unité,ABC,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince à disséquer sans griffe PM,---,---,Unité,ABC,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince à pansement Cheron,---,---,Unité,ABC,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince coupante coudée 24 cm,---,---,Unité,AB,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince coupante droite 24cm,---,---,Unité,AB,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince coupante droite grande taille,---,---,Unité,AB,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince de chaput,---,---,Unité,AB,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince de kelly courbe sans griffe 16cm,---,---,Unité,AB,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince de kelly droite à griffe 16 cm,---,---,Unité,AB,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince de kocher droite,---,---,Unité,AB,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince de kocher droite 14 cm,---,---,Unité,AB,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince de michel double usage,---,---,Unité,AB,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince de MIRIZZI,---,---,Unité,AB,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince de pean 12 cm,---,---,Unité,AB,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince de pean 14 cm,---,---,Unité,AB,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince finie de vincent sans griffe,---,---,Unité,AB,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince gouge 4 articulations,---,---,Unité,AB,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince halstead à griffe courbe,---,---,Unité,AB,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince halstead à griffe droite,---,---,Unité,AB,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince halstead sans griffe courbe,---,---,Unité,AB,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince halstead sans griffe droite,---,---,Unité,AB,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince kocher courbe à griffe 14,---,---,Unité,ABC,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince kocher courbe à griffe 16,---,---,Unité,ABC,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince ombredanne,---,---,Unité,AB,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Pince porte compresse,---,---,Unité,ABC,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Plaque de polypropylène 15/15,---,---,Unité,AB,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Plaque de polypropylène 30/30,---,---,Unité,AB,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,"Plaque de polypropylène 7,5/15",---,---,Unité,AB,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Plaque en mersuture 15/15,---,---,Unité,AB,,False,53
Annexe 2 — Materiel Bio-Medical,Liste Principale,06,"OBJETS DE PANSEMENT CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE CONSOMMABLES UTILISES EN CHIRURGIE GENERALE, EN TRAUMATOLOGIE ET EN ORTHOPEDIE",,,Plaque en mersuture 30/30,---,---,Unité,AB,,False,53
